datetime,open,high,low,close,volume
2003.05.05 00:30:00,1.12207,1.12217,1.12207,1.12217,184.9
2003.05.05 00:31:00,1.12216,1.12236,1.12216,1.12236,365.3
2003.05.05 00:32:00,1.12227,1.12235,1.12227,1.12229,357.3
2003.05.05 00:33:00,1.12226,1.12235,1.1222,1.12228,550.4
2003.05.05 00:34:00,1.12227,1.12233,1.12223,1.12231,354.8
2003.05.05 00:35:00,1.12222,1.12229,1.12206,1.12213,383.6
2003.05.05 00:36:00,1.12201,1.12212,1.12198,1.12199,328.7
2003.05.05 00:37:00,1.12208,1.12224,1.12205,1.12224,636.8
2003.05.05 00:38:00,1.12222,1.12228,1.12209,1.12209,317.9
2003.05.05 00:39:00,1.12224,1.12237,1.12217,1.12232,647
2003.05.05 00:40:00,1.12224,1.12243,1.12224,1.12243,338.9
2003.05.05 00:41:00,1.12236,1.12293,1.12236,1.12293,368.9
2003.05.05 00:42:00,1.12304,1.12314,1.12278,1.12278,406.8
2003.05.05 00:43:00,1.12261,1.12269,1.12223,1.12227,636.9
2003.05.05 00:44:00,1.12218,1.12228,1.12218,1.12226,235.3
2003.05.05 00:45:00,1.12217,1.12225,1.12202,1.1221,475.5
2003.05.05 00:46:00,1.12218,1.12223,1.12216,1.12223,405.1
2003.05.05 00:47:00,1.12226,1.12253,1.12221,1.12233,642.1
2003.05.05 00:48:00,1.12243,1.12251,1.12232,1.12242,631.6
2003.05.05 00:49:00,1.12241,1.12249,1.12235,1.12244,794.9
2003.05.05 00:50:00,1.12246,1.12247,1.12233,1.12239,728.8
2003.05.05 00:51:00,1.12228,1.12241,1.12228,1.12235,384.9
2003.05.05 00:52:00,1.12229,1.12229,1.12204,1.12212,721.2
2003.05.05 00:53:00,1.12218,1.12233,1.12215,1.12222,493.2
2003.05.05 00:54:00,1.12233,1.12242,1.12221,1.12237,364.5
2003.05.05 00:55:00,1.12231,1.12245,1.12231,1.12245,375.9
2003.05.05 00:56:00,1.12246,1.12247,1.12236,1.12236,544.5
2003.05.05 00:57:00,1.12224,1.12233,1.12218,1.12226,475.8
2003.05.05 00:58:00,1.12218,1.12227,1.12208,1.12227,706.8
2003.05.05 00:59:00,1.12234,1.12258,1.12234,1.12258,361.4
2003.05.05 01:00:00,1.12232,1.12241,1.12181,1.12184,698
2003.05.05 01:01:00,1.12176,1.12182,1.12171,1.12182,361.5
2003.05.05 01:02:00,1.12186,1.12199,1.12179,1.12191,485.3
2003.05.05 01:03:00,1.1219,1.12194,1.12179,1.12179,710.1
2003.05.05 01:04:00,1.12188,1.12193,1.1218,1.12185,259.5
2003.05.05 01:05:00,1.12193,1.12195,1.1218,1.1218,267.2
2003.05.05 01:06:00,1.12198,1.1221,1.12191,1.12197,732.5
2003.05.05 01:07:00,1.12206,1.12206,1.12193,1.12194,328.8
2003.05.05 01:08:00,1.12183,1.12201,1.12182,1.12197,550.3
2003.05.05 01:09:00,1.12186,1.12202,1.12182,1.12202,756.2
2003.05.05 01:10:00,1.12206,1.12251,1.12206,1.12239,490.5
2003.05.05 01:11:00,1.12252,1.12262,1.12211,1.12211,294.6
2003.05.05 01:12:00,1.1219,1.122,1.12165,1.12171,514.4
2003.05.05 01:13:00,1.12175,1.12176,1.12168,1.1217,172.4
2003.05.05 01:14:00,1.12172,1.1218,1.12165,1.12176,602.7
2003.05.05 01:15:00,1.12178,1.12186,1.12171,1.12176,325.5
2003.05.05 01:16:00,1.12191,1.12195,1.12183,1.12186,385.4
2003.05.05 01:17:00,1.12181,1.12188,1.12163,1.12163,343.3
2003.05.05 01:18:00,1.12154,1.12172,1.12153,1.12172,754.6
2003.05.05 01:19:00,1.1218,1.12188,1.12174,1.12182,411.7
2003.05.05 01:20:00,1.12186,1.12186,1.12159,1.12161,463.7
2003.05.05 01:21:00,1.12165,1.12169,1.12156,1.12163,306.4
2003.05.05 01:22:00,1.12168,1.12183,1.12162,1.12176,663.7
2003.05.05 01:23:00,1.12179,1.12195,1.1217,1.1219,542.7
2003.05.05 01:24:00,1.12186,1.1219,1.12171,1.12171,427.2
2003.05.05 01:25:00,1.12171,1.12178,1.12158,1.12165,561.6
2003.05.05 01:26:00,1.1217,1.12187,1.12164,1.1218,947
2003.05.05 01:27:00,1.12186,1.12198,1.1218,1.1219,946.3
2003.05.05 01:28:00,1.12188,1.12194,1.12188,1.12192,133.9
2003.05.05 01:29:00,1.12185,1.12185,1.12177,1.1218,125.5
2003.05.05 01:30:00,1.1217,1.12186,1.12163,1.12171,733.2
2003.05.05 01:31:00,1.12169,1.12174,1.12164,1.12169,453.7
2003.05.05 01:32:00,1.12178,1.12181,1.12166,1.12174,459
2003.05.05 01:33:00,1.12186,1.12205,1.12185,1.12194,532.3
2003.05.05 01:34:00,1.12197,1.12206,1.12171,1.12185,668.8
2003.05.05 01:35:00,1.12194,1.12199,1.12173,1.12192,290.3
2003.05.05 01:36:00,1.12198,1.12207,1.1219,1.12199,203.3
2003.05.05 01:37:00,1.12208,1.12209,1.12198,1.12198,482
2003.05.05 01:38:00,1.12205,1.12205,1.12174,1.12182,753.5
2003.05.05 01:39:00,1.12164,1.1218,1.12164,1.12179,483.6
2003.05.05 01:40:00,1.12178,1.12182,1.12168,1.12168,260.1
2003.05.05 01:41:00,1.12176,1.12177,1.12157,1.12157,392.6
2003.05.05 01:42:00,1.12148,1.12164,1.12099,1.12103,678.1
2003.05.05 01:43:00,1.12113,1.12186,1.12113,1.12186,459
2003.05.05 01:44:00,1.12189,1.12199,1.12178,1.12195,464.5
2003.05.05 01:45:00,1.12192,1.12201,1.12183,1.12186,528.4
2003.05.05 01:46:00,1.12186,1.12186,1.12181,1.12181,37.9
2003.05.05 01:47:00,1.12177,1.12183,1.12162,1.12174,349.3
2003.05.05 01:48:00,1.12177,1.12184,1.1217,1.1217,474.5
2003.05.05 01:49:00,1.12165,1.1218,1.1215,1.12164,414.4
2003.05.05 01:50:00,1.1216,1.1216,1.12148,1.12148,43.4
2003.05.05 01:51:00,1.12156,1.12162,1.12146,1.12155,326.4
2003.05.05 01:52:00,1.12164,1.12185,1.12164,1.12185,289.4
2003.05.05 01:53:00,1.12173,1.12181,1.12164,1.12171,347
2003.05.05 01:54:00,1.12161,1.12183,1.1215,1.12176,739.5
2003.05.05 01:55:00,1.12184,1.12189,1.12164,1.12164,652.7
2003.05.05 01:56:00,1.12172,1.12172,1.12144,1.12153,485.1
2003.05.05 01:57:00,1.12157,1.12175,1.12157,1.12174,609.3
2003.05.05 01:58:00,1.12178,1.12185,1.12174,1.12178,699.7
2003.05.05 01:59:00,1.12185,1.12185,1.1214,1.1214,497.2
2003.05.05 02:00:00,1.12141,1.12155,1.12141,1.12149,721
2003.05.05 02:01:00,1.12146,1.12162,1.12141,1.12162,664.2
2003.05.05 02:02:00,1.12156,1.12178,1.12156,1.12171,685.4
2003.05.05 02:03:00,1.12154,1.12165,1.12147,1.12153,783.9
2003.05.05 02:04:00,1.12151,1.12159,1.12147,1.12157,415
2003.05.05 02:05:00,1.12158,1.12158,1.12116,1.12142,743.5
2003.05.05 02:06:00,1.12133,1.1215,1.12133,1.12149,422.2
2003.05.05 02:07:00,1.12147,1.12158,1.12142,1.12151,726.9
2003.05.05 02:08:00,1.12154,1.12158,1.12139,1.12145,353.6
2003.05.05 02:09:00,1.12142,1.12154,1.12134,1.12154,596
2003.05.05 02:10:00,1.12156,1.12161,1.12153,1.12161,158.5
2003.05.05 02:11:00,1.12163,1.12211,1.12162,1.1221,602.2
2003.05.05 02:12:00,1.12193,1.12204,1.12148,1.12157,617.6
2003.05.05 02:13:00,1.12152,1.12166,1.12144,1.12154,624.2
2003.05.05 02:14:00,1.12153,1.1216,1.12149,1.12155,120.7
2003.05.05 02:15:00,1.12156,1.12156,1.12149,1.12149,223.9
2003.05.05 02:16:00,1.12133,1.1215,1.12133,1.12146,609.1
2003.05.05 02:17:00,1.12147,1.12152,1.12147,1.12152,75.7
2003.05.05 02:18:00,1.12148,1.12171,1.12148,1.12169,392.4
2003.05.05 02:19:00,1.12162,1.12171,1.12152,1.1216,374.6
2003.05.05 02:20:00,1.12157,1.12164,1.12145,1.12155,403.4
2003.05.05 02:21:00,1.12155,1.12162,1.12142,1.12147,537.2
2003.05.05 02:22:00,1.12137,1.12144,1.12131,1.12138,473.9
2003.05.05 02:23:00,1.12138,1.12167,1.12136,1.12167,470.3
2003.05.05 02:24:00,1.12159,1.12174,1.12159,1.12166,402.5
2003.05.05 02:25:00,1.12154,1.12164,1.12151,1.12158,453.7
2003.05.05 02:26:00,1.12147,1.12157,1.12147,1.12151,343.9
2003.05.05 02:27:00,1.12136,1.12162,1.12136,1.12161,634
2003.05.05 02:28:00,1.12159,1.12183,1.12159,1.12181,707.9
2003.05.05 02:29:00,1.12179,1.1219,1.12179,1.1219,188.8
2003.05.05 02:30:00,1.12178,1.12186,1.12156,1.12157,915.7
2003.05.05 02:31:00,1.1215,1.12155,1.12141,1.12155,710.1
2003.05.05 02:32:00,1.12142,1.12157,1.12141,1.12147,543.8
2003.05.05 02:33:00,1.12137,1.12164,1.12137,1.12164,639
2003.05.05 02:34:00,1.12161,1.12172,1.12157,1.1217,480.7
2003.05.05 02:35:00,1.12158,1.12168,1.12149,1.12154,592.1
2003.05.05 02:36:00,1.12138,1.12147,1.121,1.12104,324.5
2003.05.05 02:37:00,1.12085,1.12128,1.12085,1.12128,196
2003.05.05 02:38:00,1.12132,1.12151,1.12132,1.12151,826.1
2003.05.05 02:39:00,1.12142,1.12154,1.12133,1.12137,757.8
2003.05.05 02:40:00,1.12127,1.12145,1.12127,1.12145,340.6
2003.05.05 02:41:00,1.12144,1.12152,1.12133,1.12143,321.6
2003.05.05 02:42:00,1.12145,1.12152,1.12126,1.12134,536.4
2003.05.05 02:43:00,1.12128,1.12137,1.12125,1.12136,383.9
2003.05.05 02:44:00,1.12135,1.12157,1.12135,1.12157,584.1
2003.05.05 02:45:00,1.12161,1.12173,1.12153,1.12155,622.2
2003.05.05 02:46:00,1.12144,1.12151,1.12136,1.12142,516.7
2003.05.05 02:47:00,1.12136,1.12143,1.12122,1.12132,267.8
2003.05.05 02:48:00,1.12141,1.12147,1.12135,1.12139,215.7
2003.05.05 02:49:00,1.12142,1.12161,1.1214,1.12155,361.3
2003.05.05 02:50:00,1.12153,1.12158,1.12142,1.12153,216.6
2003.05.05 02:51:00,1.12145,1.12163,1.12143,1.12156,472.4
2003.05.05 02:52:00,1.12158,1.12169,1.12151,1.12169,640.8
2003.05.05 02:53:00,1.12163,1.12187,1.12163,1.12187,597.8
2003.05.05 02:54:00,1.12178,1.12185,1.12165,1.12174,315.9
2003.05.05 02:55:00,1.12173,1.12177,1.12162,1.12172,798.9
2003.05.05 02:56:00,1.12165,1.12175,1.12154,1.12163,706.1
2003.05.05 02:57:00,1.12158,1.12163,1.12148,1.12155,305.9
2003.05.05 02:58:00,1.12157,1.12157,1.12143,1.12149,501.1
2003.05.05 02:59:00,1.12146,1.12157,1.12144,1.12152,649.9
2003.05.05 03:00:00,1.12123,1.12125,1.12111,1.12118,646.3
2003.05.05 03:01:00,1.12123,1.12128,1.12113,1.12123,346.3
2003.05.05 03:02:00,1.12121,1.12128,1.12117,1.12119,424.7
2003.05.05 03:03:00,1.12112,1.12126,1.12109,1.12126,393.3
2003.05.05 03:04:00,1.1211,1.12128,1.1211,1.12128,515.6
2003.05.05 03:05:00,1.12122,1.12133,1.12121,1.12126,355.6
2003.05.05 03:06:00,1.12127,1.12127,1.12116,1.12124,404.8
2003.05.05 03:07:00,1.1212,1.1212,1.12095,1.12095,542.5
2003.05.05 03:08:00,1.121,1.121,1.12091,1.12091,127.8
2003.05.05 03:09:00,1.12095,1.12114,1.12082,1.12114,922.4
2003.05.05 03:10:00,1.12116,1.12121,1.1211,1.12112,440.6
2003.05.05 03:11:00,1.12104,1.12119,1.12104,1.12119,477
2003.05.05 03:12:00,1.12108,1.12117,1.12108,1.12117,166.5
2003.05.05 03:13:00,1.12097,1.12113,1.12097,1.12113,497.7
2003.05.05 03:14:00,1.12107,1.12114,1.12095,1.12105,457.3
2003.05.05 03:15:00,1.12104,1.1212,1.12096,1.1212,679.4
2003.05.05 03:16:00,1.12124,1.12135,1.12118,1.12128,342.5
2003.05.05 03:17:00,1.12121,1.12131,1.1212,1.1213,138.3
2003.05.05 03:18:00,1.12134,1.12138,1.12122,1.12127,610.1
2003.05.05 03:19:00,1.12112,1.12121,1.12105,1.12117,384.5
2003.05.05 03:20:00,1.12115,1.12122,1.12115,1.12122,49.7
2003.05.05 03:21:00,1.12117,1.12126,1.12115,1.12126,391.2
2003.05.05 03:22:00,1.12127,1.12132,1.1211,1.12114,552.8
2003.05.05 03:23:00,1.12108,1.12121,1.12099,1.12112,406.1
2003.05.05 03:24:00,1.12129,1.12179,1.12125,1.12156,623
2003.05.05 03:25:00,1.12144,1.12144,1.12105,1.12109,572.1
2003.05.05 03:26:00,1.12109,1.12117,1.12103,1.12111,411.6
2003.05.05 03:27:00,1.12106,1.12121,1.12106,1.12121,372
2003.05.05 03:28:00,1.12111,1.12119,1.12097,1.12102,391.5
2003.05.05 03:29:00,1.12096,1.12103,1.12084,1.12095,183.8
2003.05.05 03:30:00,1.12092,1.12102,1.12086,1.12092,650.9
2003.05.05 03:31:00,1.12098,1.1212,1.12091,1.1212,574.7
2003.05.05 03:32:00,1.12118,1.12141,1.12118,1.12137,445.2
2003.05.05 03:33:00,1.12131,1.12138,1.12108,1.12115,551
2003.05.05 03:34:00,1.12107,1.12115,1.1209,1.12105,536.2
2003.05.05 03:35:00,1.12111,1.12121,1.12103,1.12117,299.9
2003.05.05 03:36:00,1.12116,1.12125,1.12104,1.12111,811.5
2003.05.05 03:37:00,1.12114,1.12118,1.12095,1.12098,539.1
2003.05.05 03:38:00,1.121,1.12114,1.12096,1.12113,675.4
2003.05.05 03:39:00,1.12117,1.12121,1.12106,1.12116,528.7
2003.05.05 03:40:00,1.12113,1.12119,1.12093,1.12103,614.5
2003.05.05 03:41:00,1.121,1.12112,1.12087,1.12112,932.1
2003.05.05 03:42:00,1.12108,1.12114,1.121,1.12102,217.9
2003.05.05 03:43:00,1.12103,1.12119,1.12088,1.12088,478.6
2003.05.05 03:44:00,1.12056,1.12112,1.12049,1.12112,474.9
2003.05.05 03:45:00,1.12122,1.1214,1.12122,1.12136,493
2003.05.05 03:46:00,1.12125,1.12133,1.12104,1.12112,731.6
2003.05.05 03:47:00,1.1211,1.12126,1.12107,1.12126,399.8
2003.05.05 03:48:00,1.12126,1.12131,1.12121,1.12126,371.2
2003.05.05 03:49:00,1.12122,1.12127,1.12105,1.12113,369.8
2003.05.05 03:50:00,1.12111,1.12125,1.12111,1.12125,277.3
2003.05.05 03:51:00,1.12124,1.12131,1.12122,1.1213,304.5
2003.05.05 03:52:00,1.12131,1.12131,1.12094,1.12094,627.9
2003.05.05 03:53:00,1.12101,1.12108,1.12094,1.12094,195.2
2003.05.05 03:54:00,1.12103,1.12103,1.12085,1.12085,235.8
2003.05.05 03:55:00,1.12098,1.12104,1.12088,1.12088,428.5
2003.05.05 03:56:00,1.12097,1.12111,1.12096,1.12111,365.1
2003.05.05 03:57:00,1.12108,1.12121,1.12108,1.1212,335
2003.05.05 03:58:00,1.12108,1.12124,1.12108,1.12123,311.8
2003.05.05 03:59:00,1.12128,1.12176,1.12128,1.12162,652.7
2003.05.05 04:00:00,1.12098,1.12107,1.1209,1.121,364.9
2003.05.05 04:01:00,1.12108,1.1212,1.12104,1.12113,449.1
2003.05.05 04:02:00,1.1211,1.12119,1.1211,1.12112,267.6
2003.05.05 04:03:00,1.12119,1.12121,1.12105,1.12114,755
2003.05.05 04:04:00,1.12122,1.12136,1.1212,1.1212,423.1
2003.05.05 04:05:00,1.12139,1.12139,1.12117,1.12117,702.1
2003.05.05 04:06:00,1.12122,1.12126,1.12114,1.12119,210.3
2003.05.05 04:07:00,1.12121,1.12129,1.1211,1.12121,482.5
2003.05.05 04:08:00,1.12128,1.12141,1.12122,1.12132,447.3
2003.05.05 04:09:00,1.12147,1.1215,1.12134,1.12143,253.7
2003.05.05 04:10:00,1.12153,1.12153,1.1213,1.12135,499.6
2003.05.05 04:11:00,1.12141,1.12141,1.12125,1.12133,704.1
2003.05.05 04:12:00,1.12126,1.12132,1.12119,1.1212,556.2
2003.05.05 04:13:00,1.12127,1.12127,1.12127,1.12127,0.9
2003.05.05 04:14:00,1.12121,1.12132,1.12111,1.12122,482.1
2003.05.05 04:15:00,1.12139,1.12176,1.12139,1.12159,610.7
2003.05.05 04:16:00,1.12144,1.12152,1.12122,1.12123,492.8
2003.05.05 04:17:00,1.12133,1.12144,1.1213,1.12139,870.1
2003.05.05 04:18:00,1.12139,1.12147,1.12132,1.12141,429.4
2003.05.05 04:19:00,1.12145,1.12145,1.12103,1.12109,598
2003.05.05 04:20:00,1.12107,1.12118,1.12107,1.12109,167.9
2003.05.05 04:21:00,1.12118,1.12131,1.12109,1.12109,609.3
2003.05.05 04:22:00,1.12117,1.12119,1.12105,1.12112,604.5
2003.05.05 04:23:00,1.1212,1.12123,1.12108,1.12117,791.6
2003.05.05 04:24:00,1.12125,1.12136,1.12122,1.12136,573.2
2003.05.05 04:25:00,1.12137,1.12137,1.12123,1.12125,607.9
2003.05.05 04:26:00,1.12127,1.12127,1.1211,1.1212,254.2
2003.05.05 04:27:00,1.12127,1.12128,1.12111,1.12111,547.7
2003.05.05 04:28:00,1.12118,1.12128,1.12107,1.12124,493.6
2003.05.05 04:29:00,1.12127,1.12149,1.12125,1.12147,518.2
2003.05.05 04:30:00,1.12143,1.1215,1.12143,1.12145,38.7
2003.05.05 04:31:00,1.12149,1.12149,1.12134,1.12138,387.8
2003.05.05 04:32:00,1.12141,1.12141,1.12124,1.12124,403.4
2003.05.05 04:33:00,1.12129,1.12131,1.12116,1.12116,373.8
2003.05.05 04:34:00,1.12131,1.12131,1.12126,1.12126,20.3
2003.05.05 04:35:00,1.12132,1.12139,1.12123,1.12123,453.4
2003.05.05 04:36:00,1.12134,1.12142,1.12122,1.12142,477.2
2003.05.05 04:37:00,1.12146,1.12146,1.12114,1.12133,338.1
2003.05.05 04:38:00,1.12141,1.12141,1.1213,1.12131,760.5
2003.05.05 04:39:00,1.12136,1.12142,1.12127,1.12127,558.7
2003.05.05 04:40:00,1.12121,1.12136,1.12121,1.12134,503.8
2003.05.05 04:41:00,1.1213,1.12134,1.12118,1.12127,394.7
2003.05.05 04:42:00,1.12127,1.12131,1.12114,1.12123,455.9
2003.05.05 04:43:00,1.12119,1.12119,1.12105,1.12105,241.4
2003.05.05 04:44:00,1.121,1.121,1.12079,1.1208,471.4
2003.05.05 04:45:00,1.12083,1.12127,1.12083,1.12116,650.9
2003.05.05 04:46:00,1.12122,1.12132,1.12114,1.12125,522
2003.05.05 04:47:00,1.12132,1.12141,1.12124,1.12134,522.5
2003.05.05 04:48:00,1.12139,1.12141,1.12131,1.12131,385
2003.05.05 04:49:00,1.12132,1.12138,1.12118,1.12118,520.5
2003.05.05 04:50:00,1.12114,1.12128,1.1211,1.12122,447.3
2003.05.05 04:51:00,1.12125,1.12135,1.12117,1.12122,425.3
2003.05.05 04:52:00,1.1213,1.12137,1.12124,1.1213,261.1
2003.05.05 04:53:00,1.12135,1.12136,1.12114,1.12119,650.1
2003.05.05 04:54:00,1.12125,1.12127,1.12111,1.12121,918
2003.05.05 04:55:00,1.12127,1.1214,1.12119,1.1214,463.9
2003.05.05 04:56:00,1.12134,1.12146,1.12129,1.12129,414.2
2003.05.05 04:57:00,1.12122,1.12136,1.12108,1.12125,88.3
2003.05.05 04:58:00,1.12132,1.12132,1.12107,1.12107,546.5
2003.05.05 04:59:00,1.12113,1.12127,1.121,1.12122,816.6
2003.05.05 05:00:00,1.12129,1.12145,1.12126,1.12137,304.2
2003.05.05 05:01:00,1.1214,1.12153,1.1214,1.12148,464.7
2003.05.05 05:02:00,1.12142,1.12149,1.12133,1.12141,486.4
2003.05.05 05:03:00,1.12153,1.12164,1.12152,1.12152,303.9
2003.05.05 05:04:00,1.12158,1.12166,1.12144,1.1216,647
2003.05.05 05:05:00,1.12149,1.12162,1.12145,1.12157,574.6
2003.05.05 05:06:00,1.12155,1.12168,1.12153,1.12153,573.6
2003.05.05 05:07:00,1.12163,1.12163,1.12157,1.12157,136.5
2003.05.05 05:08:00,1.1216,1.1216,1.12154,1.12154,108
2003.05.05 05:09:00,1.12157,1.12161,1.1215,1.12153,264.7
2003.05.05 05:10:00,1.12165,1.1217,1.12158,1.12163,368.3
2003.05.05 05:11:00,1.12171,1.12171,1.12159,1.12159,420.2
2003.05.05 05:12:00,1.12157,1.12157,1.12142,1.12142,526.1
2003.05.05 05:13:00,1.12151,1.12164,1.12145,1.12152,721.3
2003.05.05 05:14:00,1.12152,1.12154,1.12125,1.12125,787.2
2003.05.05 05:15:00,1.12117,1.1213,1.12116,1.12124,284.1
2003.05.05 05:16:00,1.12121,1.12127,1.12118,1.12121,408.2
2003.05.05 05:17:00,1.1213,1.12133,1.121,1.121,622.6
2003.05.05 05:18:00,1.12096,1.12115,1.12091,1.12102,170.4
2003.05.05 05:19:00,1.12133,1.12155,1.12132,1.12145,265.6
2003.05.05 05:20:00,1.12157,1.12162,1.12144,1.12144,294.8
2003.05.05 05:21:00,1.1216,1.1216,1.12143,1.12152,643.9
2003.05.05 05:22:00,1.12161,1.12168,1.12149,1.12162,680.4
2003.05.05 05:23:00,1.12166,1.1217,1.12155,1.12163,533.9
2003.05.05 05:24:00,1.12169,1.12171,1.12162,1.12165,361.6
2003.05.05 05:25:00,1.12172,1.12172,1.12155,1.12155,539.4
2003.05.05 05:26:00,1.12156,1.12167,1.12148,1.12167,306.9
2003.05.05 05:27:00,1.12172,1.12181,1.12162,1.12174,287.8
2003.05.05 05:28:00,1.12164,1.12181,1.12164,1.12176,491.9
2003.05.05 05:29:00,1.12159,1.12172,1.12149,1.12155,319.9
2003.05.05 05:30:00,1.12156,1.12158,1.12146,1.12148,355.6
2003.05.05 05:31:00,1.12148,1.12158,1.12139,1.12149,546.2
2003.05.05 05:32:00,1.12153,1.12155,1.12141,1.12147,542.3
2003.05.05 05:33:00,1.12154,1.12154,1.12135,1.12135,616.7
2003.05.05 05:34:00,1.12158,1.12167,1.12143,1.12167,395.9
2003.05.05 05:35:00,1.12162,1.1217,1.12156,1.12156,307.9
2003.05.05 05:36:00,1.12164,1.12164,1.12139,1.12139,465.7
2003.05.05 05:37:00,1.12153,1.12153,1.12136,1.12136,817.7
2003.05.05 05:38:00,1.12142,1.12184,1.12142,1.12172,674.1
2003.05.05 05:39:00,1.12203,1.12203,1.12198,1.12198,27.2
2003.05.05 05:40:00,1.12209,1.12222,1.1219,1.1219,296.1
2003.05.05 05:41:00,1.12192,1.12192,1.12169,1.12169,560.4
2003.05.05 05:42:00,1.12169,1.12169,1.12157,1.12157,180.7
2003.05.05 05:43:00,1.12161,1.12165,1.12149,1.12159,675
2003.05.05 05:44:00,1.12164,1.12165,1.12147,1.12157,420.3
2003.05.05 05:45:00,1.12165,1.12179,1.12157,1.1217,397.7
2003.05.05 05:46:00,1.12179,1.12181,1.12151,1.12151,754.8
2003.05.05 05:47:00,1.12153,1.12153,1.12138,1.12138,533.6
2003.05.05 05:48:00,1.12144,1.12155,1.12138,1.12147,468.1
2003.05.05 05:49:00,1.12155,1.12158,1.12146,1.1215,599.3
2003.05.05 05:50:00,1.12157,1.12159,1.12146,1.12154,437.7
2003.05.05 05:51:00,1.12158,1.12164,1.12146,1.12158,320.9
2003.05.05 05:52:00,1.12155,1.12162,1.12149,1.12162,610.2
2003.05.05 05:53:00,1.12164,1.12168,1.12153,1.1216,413.2
2003.05.05 05:54:00,1.12156,1.12168,1.12153,1.12161,531.4
2003.05.05 05:55:00,1.12172,1.12176,1.12168,1.12172,221.5
2003.05.05 05:56:00,1.12171,1.12171,1.12155,1.1216,867.4
2003.05.05 05:57:00,1.12161,1.12167,1.12154,1.12159,84
2003.05.05 05:58:00,1.12163,1.12175,1.12158,1.12171,405.4
2003.05.05 05:59:00,1.12163,1.12163,1.12142,1.12143,339.8
2003.05.05 06:00:00,1.12128,1.12153,1.12128,1.12153,838.1
2003.05.05 06:01:00,1.12141,1.12159,1.12141,1.12158,203.9
2003.05.05 06:02:00,1.12164,1.12168,1.12146,1.12162,168.3
2003.05.05 06:03:00,1.12154,1.12167,1.12151,1.12167,599.7
2003.05.05 06:04:00,1.12161,1.12171,1.1214,1.12143,589.5
2003.05.05 06:05:00,1.12147,1.12158,1.12134,1.12151,625.1
2003.05.05 06:06:00,1.12157,1.12161,1.12147,1.12151,514.2
2003.05.05 06:07:00,1.12128,1.12143,1.12125,1.12133,222
2003.05.05 06:08:00,1.12135,1.12164,1.12133,1.12164,540.7
2003.05.05 06:09:00,1.12164,1.12177,1.12163,1.12176,620.5
2003.05.05 06:10:00,1.1217,1.12181,1.12166,1.12173,255.9
2003.05.05 06:11:00,1.12164,1.12173,1.12138,1.12147,670.3
2003.05.05 06:12:00,1.12129,1.12144,1.12073,1.12073,310.9
2003.05.05 06:13:00,1.12067,1.12119,1.12066,1.12118,356.7
2003.05.05 06:14:00,1.12125,1.12133,1.12109,1.12116,728.2
2003.05.05 06:15:00,1.12134,1.12138,1.1213,1.12138,46.4
2003.05.05 06:16:00,1.12137,1.12159,1.12136,1.12158,661.2
2003.05.05 06:17:00,1.1215,1.12161,1.12146,1.12157,407.4
2003.05.05 06:18:00,1.12141,1.12163,1.12141,1.12162,703.4
